message_id,text_raw_masked,text_normalized,label,has_url,url_count,source,real_or_synthetic,group_id,similarity_group_id,split
msg-6a54e7dd1b29f84f64e1,"계양구 재활용품 주6회 수거 시행인천시 계양구가 재활용품 배출 수거체계 개선을 위해 2022년부터 인천에서 최초로 재활용품 수거 횟수를 주 3회에서 주 6회로 확대 시행한다.
코로나19의 장기화로 배달음식과 택배 등이 증가함에 따라 종이류, 스티로폼, 비닐류 등 재활용품 발생량이 증가해 거리마다 적체물로 미관을 저해하는 등 주민불편이 다수 발생하고 있다..","계양구 재활용품 주6회 수거 시행인천시 계양구가 재활용품 배출 수거체계 개선을 위해 2022년부터 인천에서 최초로 재활용품 수거 횟수를 주 3회에서 주 6회로 확대 시행한다. 코로나19의 장기화로 배달음식과 택배 등이 증가함에 따라 종이류, 스티로폼, 비닐류 등 재활용품 발생량이 증가해 거리마다 적체물로 미관을 저해하는 등 주민불편이 다수 발생하고 있다..",normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-f8a909df637ff0a85581,sim-3a6754793198286aeded,train
msg-42df49bf14e508820ace,진짜 그시절 텐미닛은....압도적이였다.,진짜 그시절 텐미닛은....압도적이였다.,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-76b60fd593ee83079dcd,sim-3d0663531f91ebad58d5,test
msg-140efc078dd72e832841,북한에서 죽었다니... 진짜 근대한국사 뼈저리게 겪고 가셨네,북한에서 죽었다니... 진짜 근대한국사 뼈저리게 겪고 가셨네,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-2c3c2805a466155124c2,sim-bf92682159860cc783b6,train
msg-4d95a2c0c600a4b052b2,한도 끝도없이 나오구만 썩은정부같으니!,한도 끝도없이 나오구만 썩은정부같으니!,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-73e55ffb9bb5c010fab0,sim-bf94b9fd078f9308a3dd,train
msg-cc290156da7729138318,야근 특근으로 지친 대한민국 아빠들에게 기쁨을~!,야근 특근으로 지친 대한민국 아빠들에게 기쁨을~!,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-7b5da9876bc26ab074d0,sim-3f2a43e937d85d4d1714,train
msg-501651a23d2c042fe7ea,오오...  오늘 무도 쇼핑 상품 하나 품절...,오오... 오늘 무도 쇼핑 상품 하나 품절...,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-67a9f1f9432be157a7f0,sim-a81c86a25156aa731fcc,train
msg-4a36a3fc8806f4646435,군대내에서 제대로 케어가 될지..,군대내에서 제대로 케어가 될지..,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-ab9df5d056535c714297,sim-6954119986049e19367e,train
msg-46d1d04db35a0ece78fa,한살림 빵에서 닭털? 나왔다그래서 우엑했는데 아는엄마가 그게 계란에서 들어갔을거라며..계란 아무거나 안쓰고 유기농계란써서 그렇다는데 솔직히 토나오던데,한살림 빵에서 닭털? 나왔다그래서 우엑했는데 아는엄마가 그게 계란에서 들어갔을거라며..계란 아무거나 안쓰고 유기농계란써서 그렇다는데 솔직히 토나오던데,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-88e56f9a1b73818be1e3,sim-7bf3f4a026ffe82fa94c,validation
msg-6271386b73b0063fe8b8,페인트붓에 파란색페인트묻혀 쓱싹한거 같은데?,페인트붓에 파란색페인트묻혀 쓱싹한거 같은데?,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-d552286b2e6861e7e70f,sim-dd8a15bbc15f276060a7,validation
msg-38576f84821d276e196a,박영선은 호빠 고영태랑 무슨 관계????,박영선은 호빠 고영태랑 무슨 관계????,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-249b089a9ac8bdbeeccb,sim-1fc08e172ad15278aadf,train
msg-4a03d242536fa465d286,재밌는 기사네요...많은걸 생각해보게 하는...,재밌는 기사네요...많은걸 생각해보게 하는...,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-ea861665e56233b23bd8,sim-f8035f1c90e4a816cd68,validation
msg-e9780a522853a0591e82,건희 동영상 탑재하면 대박 날끼다..........,건희 동영상 탑재하면 대박 날끼다..........,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-e4868fa751070d0426ae,sim-fef60b14b72313196a42,train
msg-996ed84569b209719e51,Jtbc 는 자신의 죄를 알렸다!,jtbc 는 자신의 죄를 알렸다!,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-fbf177b10a47290a3895,sim-6776f9d0831fc659b231,train
msg-a3667ea964978dcdff64,ㅋㅋ 또 대도않는 똥폼잡으면서 창가한번 보고 광고 찍겄네ㅋㅋㅋ혼자 살기는 개뿔 맨날 여자 끼고 한국여자들 100명은 먹었겄다,ᄏᄏ 또 대도않는 똥폼잡으면서 창가한번 보고 광고 찍겄네ᄏᄏᄏ혼자 살기는 개뿔 맨날 여자 끼고 한국여자들 100명은 먹었겄다,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-029bb08d90e390393666,sim-4bac87be4c454268a9f0,train
msg-73872a0737266a5f36b8,오늘은 명랑 핫도그를 먹겠어요.거기 핫도그 맛있어요.싸고 좋아요! 바로 튀겨줘서 좋아요!맞아요. 치즈 들어간 거 한 입 먹는데 치즈가 녹아서 쭉 늘어나는 거 보고 감동했어요.치즈! 저는 가래떡 들어간 걸 제일 좋아해요!가래떡도 좋아요. 맛있어요.,오늘은 명랑 핫도그를 먹겠어요.거기 핫도그 맛있어요.싸고 좋아요! 바로 튀겨줘서 좋아요!맞아요. 치즈 들어간 거 한 입 먹는데 치즈가 녹아서 쭉 늘어나는 거 보고 감동했어요.치즈! 저는 가래떡 들어간 걸 제일 좋아해요!가래떡도 좋아요. 맛있어요.,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-4fe28c9d7bcafe20021e,sim-bc6b0accdc060a402971,train
msg-523d413cb198708d5d67,전두환 ㅋㅋㅋㅋㅋㅋㅋ 너가해쳐먹은게 얼만데조용히 해라,전두환 ᄏᄏᄏᄏᄏᄏᄏ 너가해쳐먹은게 얼만데조용히 해라,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-258c0e43981ed8e8e3a9,sim-210c7a994c4933787ffa,train
msg-65db6de3976f098b9364,"코로나19 팬데믹이 장기화되면서 소비생활에도 많은 변화가 있었다. 특히 음식을 배달 시켜 먹는 빈도가 증가한 것을 모두 체감할 것이다. 단골 가게가 있다면 별다른 걱정이 없겠지만, 어디에서 어떤 메뉴를 주문할 것인지를 늘 고민하게 된다. 이 과정에는 제법 시간과 노력이 들어간다. 주문 전에 가게를 선택하기 위해서 '주문 많은 순'으로 리스트를 정렬하거나..","코로나19 팬데믹이 장기화되면서 소비생활에도 많은 변화가 있었다. 특히 음식을 배달 시켜 먹는 빈도가 증가한 것을 모두 체감할 것이다. 단골 가게가 있다면 별다른 걱정이 없겠지만, 어디에서 어떤 메뉴를 주문할 것인지를 늘 고민하게 된다. 이 과정에는 제법 시간과 노력이 들어간다. 주문 전에 가게를 선택하기 위해서 '주문 많은 순'으로 리스트를 정렬하거나..",normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-a2b5a38739dbad9be71d,sim-b3a58670ed4ed0a4dd59,validation
msg-3f7158afa0cb59599d3d,"순하리 사과 맛 매우 맛있네요. 역시 엄마 말은 안 들어도 여러분 말은 들어야 해요.낮부터 달리는 거예요? 엄청 맛있죠. 내가 괜히 영업하는 게 아니에요.너무 맛있어요. 다래끼 완치 기념으로 술 깠어요. 병 따고 코 대고 냄새 맡아봤는데 피크닉 냄새나서 진짜 완전 들떴잖아요. 향만큼 맛있어요.괜히 최고 아끼는 소주가 아니라니까요.  다 먹어봐도 사과만 한 거 없어요. 약간 데미소다 사과향도 나고요.진짜 그런 거 같아요. 아, 진짜 맛있어요. 저 그냥 안주 없이 쭉쭉 마시는 중이에요. 아니 여태껏 사과 맛을 모른 나 자신이 너무 멍청했던 것 같아요. 맞아요. 안주 없어도 쭉쭉 들어가요. 얼음이랑 탄산수랑 저렇게 먹으면 더 그러겠네요. 나도 얼마 안 됐어요. 나온 지 일 년도 넘었던데 뭐하고 산 걸까요.그니까요. 일 년 동안 모르고 못 마신만큼 다 마셔야겠어요. 너무 맛있어요. 탄산수 좀 타니까 그냥 사과 스파클링 같고 더 맛있네요.나도 꼭 그렇게 먹어볼게요. 진짜 순하리 사과 모르고 살던 내가 미개하네요.나도 미개인이에요. 우리 이제 알코올은 무족건 순하리 사과 마시기로 해요. 짱 맛있어. 아, 나 1병 벌써 다 마셨네요. 아. 그거 맛있다고 홀짝홀짝 마시면 안 돼요. 근데 평소 주량보다는 많이 먹어도 괜찮더군요.그렇죠. 되게 얼음이랑 탄산수 때문에 막 마시네. 한 치 앞도 모를 정도로요. 아, 근데 진짜 맛있어요. 알려줘서 진짜 고맙고 고마워요.","순하리 사과 맛 매우 맛있네요. 역시 엄마 말은 안 들어도 여러분 말은 들어야 해요.낮부터 달리는 거예요? 엄청 맛있죠. 내가 괜히 영업하는 게 아니에요.너무 맛있어요. 다래끼 완치 기념으로 술 깠어요. 병 따고 코 대고 냄새 맡아봤는데 피크닉 냄새나서 진짜 완전 들떴잖아요. 향만큼 맛있어요.괜히 최고 아끼는 소주가 아니라니까요. 다 먹어봐도 사과만 한 거 없어요. 약간 데미소다 사과향도 나고요.진짜 그런 거 같아요. 아, 진짜 맛있어요. 저 그냥 안주 없이 쭉쭉 마시는 중이에요. 아니 여태껏 사과 맛을 모른 나 자신이 너무 멍청했던 것 같아요. 맞아요. 안주 없어도 쭉쭉 들어가요. 얼음이랑 탄산수랑 저렇게 먹으면 더 그러겠네요. 나도 얼마 안 됐어요. 나온 지 일 년도 넘었던데 뭐하고 산 걸까요.그니까요. 일 년 동안 모르고 못 마신만큼 다 마셔야겠어요. 너무 맛있어요. 탄산수 좀 타니까 그냥 사과 스파클링 같고 더 맛있네요.나도 꼭 그렇게 먹어볼게요. 진짜 순하리 사과 모르고 살던 내가 미개하네요.나도 미개인이에요. 우리 이제 알코올은 무족건 순하리 사과 마시기로 해요. 짱 맛있어. 아, 나 1병 벌써 다 마셨네요. 아. 그거 맛있다고 홀짝홀짝 마시면 안 돼요. 근데 평소 주량보다는 많이 먹어도 괜찮더군요.그렇죠. 되게 얼음이랑 탄산수 때문에 막 마시네. 한 치 앞도 모를 정도로요. 아, 근데 진짜 맛있어요. 알려줘서 진짜 고맙고 고마워요.",normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-c2419922e3d04fcef712,sim-7c42e13f7c9034e1771f,train
msg-341baa39f4879f66260a,감히 대!!!!!!한민국을 일개 개사기꾼 화장실 똥개넘이 무시를해??????,감히 대!!!!!!한민국을 일개 개사기꾼 화장실 똥개넘이 무시를해??????,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-302a8d5fc3dcfa291c31,sim-c43df9d29e8e00166af1,train
msg-eb39cc876ca6b93153fa,그러면 감동도 덜받을거같고흠......,그러면 감동도 덜받을거같고흠......,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-200d1241005ada2f7b35,sim-89256a7965c3a7b3f3df,train
msg-388c50ecf1267ea0309b,아빠나 딸이나 총 맞을짓 하는건 똑같네,아빠나 딸이나 총 맞을짓 하는건 똑같네,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-770eca5b76079fa0b1a7,sim-6cbbbbb6c97853bfc9c8,validation
msg-7feeec1ef4928f429c8e,장성택이 왜 생각이 날까....,장성택이 왜 생각이 날까....,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-583cd60aa40de106c345,sim-7f8a4de804f7c3897aa2,train
msg-3891f0ebbfae6abe9b28,순실이 조카한테 통수 맞았네 ㅋㅋㅋㅋㅋ,순실이 조카한테 통수 맞았네 ᄏᄏᄏᄏᄏ,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-6b06702bc3b9e3c948d2,sim-c3bc2d8487e91567ac0e,train
msg-bc0ec2742b84c3eb0f00,고마우신분이네요.복 받으실껍니다,고마우신분이네요.복 받으실껍니다,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-fe5aadd40945b481e3b4,sim-bf54eb434321f9b9a23a,train
msg-a48292524f3c7284f03a,뭔가 외로워지고 여자친구가 멀게 느껴져요..,뭔가 외로워지고 여자친구가 멀게 느껴져요..,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-2d5090d682781f703312,sim-8e02c3ce3f444417c684,train
msg-22acf1b7ad14015e338c,청문회 나와서 눈을 째리면서 아니라며?,청문회 나와서 눈을 째리면서 아니라며?,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-b8efe0448631996a6286,sim-7b208785152be8d1f78c,test
msg-2e14819e35a26e16ed4c,"장충동왕족발 내 생태공원 연못지역 향토기업인 (주)장충동왕족발이 ESG 경영을 적극 실천해 눈길을 끌고 있다.
고객 먹거리 안전과 품질을 최우선으로 사회적 책임과 역할은 물론 다채로운 환경 사회 지배구조 실천을 다 하면서다. 
장충동왕족발은 한국환경공단에서 진행한 '2021 스마트생태공장 구축사업'에 참여해 오염물질 저감과 자원 순환 방법을 자체적으로 ..",장충동왕족발 내 생태공원 연못지역 향토기업인 (주)장충동왕족발이 esg 경영을 적극 실천해 눈길을 끌고 있다. 고객 먹거리 안전과 품질을 최우선으로 사회적 책임과 역할은 물론 다채로운 환경 사회 지배구조 실천을 다 하면서다. 장충동왕족발은 한국환경공단에서 진행한 '2021 스마트생태공장 구축사업'에 참여해 오염물질 저감과 자원 순환 방법을 자체적으로 ..,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-627b5ea8e6a580d86cb9,sim-f272a6c6cddbdb2dc384,train
msg-9f6a54348f8c737df957,이젠 만성화가되어서늘 조마조마하다,이젠 만성화가되어서늘 조마조마하다,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-789dd50e20421952c308,sim-889c8e82ec2c3e7dc6cf,train
msg-582ecba509f5fb5c4d12,혼자 여행이나 다녀올까요. 갑갑해요.여행 어디로요?고민 중이에요.전 다음 달부터 캠핑 갈 계획이에요. 부러워요.부러우면 오세요. 1명 정도는 같이 갈 수 있어요.오호,혼자 여행이나 다녀올까요. 갑갑해요.여행 어디로요?고민 중이에요.전 다음 달부터 캠핑 갈 계획이에요. 부러워요.부러우면 오세요. 1명 정도는 같이 갈 수 있어요.오호,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-357a3455682de7dc3395,sim-9773cb7a19bb6a1456dd,train
msg-d2b50833315a9ddec669,"최근 개원한 전북사회서비스원이 도내 소규모 사회복지시설 9곳을 대상으로 안전점검을 실시하고 긴급 하자보수를 진행하고 있다.  


 

 

전북사회서비스원은 전주 3곳, 김제 3곳, 완주 2곳, 임실 1곳 총 9곳을 선정해 소방 전기 가스 분야의 하자 공사비를 지원해 시설 개선공사를 벌이고 있다고 밝혔다. 안전점검을 통해 시설 이용자 및 종사자가 겪고..","최근 개원한 전북사회서비스원이 도내 소규모 사회복지시설 9곳을 대상으로 안전점검을 실시하고 긴급 하자보수를 진행하고 있다. 전북사회서비스원은 전주 3곳, 김제 3곳, 완주 2곳, 임실 1곳 총 9곳을 선정해 소방 전기 가스 분야의 하자 공사비를 지원해 시설 개선공사를 벌이고 있다고 밝혔다. 안전점검을 통해 시설 이용자 및 종사자가 겪고..",normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-d1eb97ddff69c3378501,sim-c3d2893073965a3b5d43,validation
msg-18a4f191f0b2db05cc44,이제 사업소로 입고를 안시켜주겠지ㅋ,이제 사업소로 입고를 안시켜주겠지ᄏ,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-a976bdfc90c441799e8f,sim-f57804ea3a3b3f167b0e,train
msg-8b20face5991f8fbd835,"아, 롯데월드 또 가고 싶어요. 가고 싶어요. 촌놈이래요. 아니에요. 갈 수 있어요. 같이 가요!아니, 아저씨 서울 오시기나 하세요. 다른 데도 데려가 줄 테니까요.   저번 주 일요일에 서울 올라갔었는데. 이번 주도 올라갈게요! 그럴 수 있죠.죄송해요.아니에요. 올라오면 연락하세요. 누나가 놀아줄게요.누나가 제일 믿음직스러워요.","아, 롯데월드 또 가고 싶어요. 가고 싶어요. 촌놈이래요. 아니에요. 갈 수 있어요. 같이 가요!아니, 아저씨 서울 오시기나 하세요. 다른 데도 데려가 줄 테니까요. 저번 주 일요일에 서울 올라갔었는데. 이번 주도 올라갈게요! 그럴 수 있죠.죄송해요.아니에요. 올라오면 연락하세요. 누나가 놀아줄게요.누나가 제일 믿음직스러워요.",normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-60dd9beb3498266078f0,sim-8518e2f2fe0729f5f865,train
msg-e49764812cef47ed6db1,굳이 저런걸 해명하는 이유가...,굳이 저런걸 해명하는 이유가...,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-120ccc3f8f907fe92b02,sim-7a121330f5159638028f,train
msg-73fde2b9bf8f0a60d559,ㅋㅋㅋㅋ 어찌 예상 답안지서 한치도 안벗어나냐,ᄏᄏᄏᄏ 어찌 예상 답안지서 한치도 안벗어나냐,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-a8d8754746a8d547f991,sim-ed5aa032bf1eba5d58cf,train
msg-f993244a215329f15e76,왜 당황하는지 모르겠네? 당당하게 말하면 돼지! 여성인권을 유린한 과거 일본의 만행을 왜 당당하게 말못하나..,왜 당황하는지 모르겠네? 당당하게 말하면 돼지! 여성인권을 유린한 과거 일본의 만행을 왜 당당하게 말못하나..,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-2217af5b6d311616d00e,sim-3d2fe2cd865b57ab4bba,train
msg-02ee1071ab4e6614a0ac,여자들은 취업하기 힘들다고 하면서 규정은 별로 지키기 싫은가봐.,여자들은 취업하기 힘들다고 하면서 규정은 별로 지키기 싫은가봐.,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-2b21711931963cec18f6,sim-16e0abf7dca6f9ba5f1b,train
msg-65e9de5dedf40b24d1ec,주 7일 야간 너무 힘들어요. 6개월 하고 보름 남았네요. 이렇게 돈 모아서 뭘 하고 싶은 걸까요. 도대체.일교님 슬퍼요.핫산핫산 프로핫산님. 돈모아서 덕질을 해요.,주 7일 야간 너무 힘들어요. 6개월 하고 보름 남았네요. 이렇게 돈 모아서 뭘 하고 싶은 걸까요. 도대체.일교님 슬퍼요.핫산핫산 프로핫산님. 돈모아서 덕질을 해요.,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-1a7f3f068cf4c48e72c8,sim-e2952d738696219b3b5e,train
msg-fedb14423dd313de578f,주위에선 기다려라는데 기다리는게 답일까요.?,주위에선 기다려라는데 기다리는게 답일까요.?,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-45fe7116f2e8be4f0d0d,sim-e6e5a87009799fabc927,train
msg-1c46f4d295391e720051,"그냥 빠르면 10분, 기본 30분은 되야 답장하고 어쩔때는 반나절이 걸릴때도 있음..","그냥 빠르면 10분, 기본 30분은 되야 답장하고 어쩔때는 반나절이 걸릴때도 있음..",normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-888ff4ddf2af4bbe0470,sim-3442de261592517edd38,train
msg-f123dc9ffd33a033ed91,남자가 하니까 무게감이 다르네...,남자가 하니까 무게감이 다르네...,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-dc7c4de0c9f723c3611c,sim-80ac5365a943597c62cb,validation
msg-35514d96a29668a77ac1,저 이제 어케 살아가야 함?..,저 이제 어케 살아가야 함?..,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-772ad340ef49b41ba66d,sim-aa53c2c6dc24d777ae4a,train
msg-6ba2589fede80274ed57,박보검 멋있음 요즘 친구들이랑 맨날 얘기함ㅋㅋ,박보검 멋있음 요즘 친구들이랑 맨날 얘기함ᄏᄏ,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-7e142f6bf2f238ea22e3,sim-616d3cf9f75be5261a40,train
msg-a081ecbdb5349fb3c0e5,28살이 재벌이세가 귀티나게 안생기고 농촌사는애 같이 생긴게 부모밑고ㅈ갑질은 염병하네,28살이 재벌이세가 귀티나게 안생기고 농촌사는애 같이 생긴게 부모밑고ᄌ갑질은 염병하네,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-79bfb8ac832fa41c35c0,sim-87d75ff90fbcc6311f2c,train
msg-9031b730a26596bbb0f3,1승이 천금같은 요즘 그래도 이겨서 다행이네..,1승이 천금같은 요즘 그래도 이겨서 다행이네..,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-c16998916efb4f2ddf84,sim-02644022573ca88ed334,validation
msg-abf77b792090a4e53ee0,갑자기 보다가 생각나서 눈물이 멈추질 않네요..,갑자기 보다가 생각나서 눈물이 멈추질 않네요..,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-a3e73f6a2edb8f995105,sim-8c23f7dacb3e398b0cd4,train
msg-0be5a6bbd9109d5b0dd9,후에 너 같은 여잘 또 만날 수 있을까?,후에 너 같은 여잘 또 만날 수 있을까?,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-be07cd89cb60bf9a17d7,sim-42a5016f607de0596559,train
msg-c8c65a4d09c879f57d42,거울을 봐라 니얼굴이 사람 얼굴인가한눈에 봐도 너에 심경과 마음이 보인다,거울을 봐라 니얼굴이 사람 얼굴인가한눈에 봐도 너에 심경과 마음이 보인다,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-007e3500fc1ce1915e74,sim-fc165fbc233123f66657,train
msg-125422950bbf2894b298,헬 아메리카는 여기서 시작된다.,헬 아메리카는 여기서 시작된다.,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-4352f36882a6615272da,sim-b7ca71bf1ebf3eafb273,train
msg-b7abda574833ca145058,초보맘이라 물어볼데가 없어서..,초보맘이라 물어볼데가 없어서..,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-d03ea9ab59de6ce01cb6,sim-986394cd71f4b7f02dc1,train
msg-1e8fefc3a8449183fb07,나 드라마 안봤눈데 공유가 고블린이야??,나 드라마 안봤눈데 공유가 고블린이야??,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-3e1fa98e97cf911863a5,sim-feec8d78f4f7f22031df,train
msg-0431d552b9fd67b64f7a,근데 진짜 웃겼어요 ㅋㅋㅋㅋㅋㅋ,근데 진짜 웃겼어요 ᄏᄏᄏᄏᄏᄏ,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-77ed3f2d0eb0b43153b8,sim-22958392589ec9a3ad6c,train
msg-dbcfb52a9a7e8d4bbaf2,"미국에서 자폐증을 앓는 맥도날드 직원이 음식이 목에 걸린 손님을 응급처치해 구조한 사연이 알려졌다. 
 
21일(현지시각) USA투데이 등 현지매체에 따르면, 미네소타주(州) 에덴프레리의 맥도날드에서 일하는 시드니 랠리(15)는 지난 19일 치킨너깃이 목에 걸려 호흡을 하지 못하고 있는 손님을 구조했다. 
 
여느 때처럼 근무 교대 후 커피를 준비하고 ..","미국에서 자폐증을 앓는 맥도날드 직원이 음식이 목에 걸린 손님을 응급처치해 구조한 사연이 알려졌다. 21일(현지시각) usa투데이 등 현지매체에 따르면, 미네소타주(州) 에덴프레리의 맥도날드에서 일하는 시드니 랠리(15)는 지난 19일 치킨너깃이 목에 걸려 호흡을 하지 못하고 있는 손님을 구조했다. 여느 때처럼 근무 교대 후 커피를 준비하고 ..",normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-2232eb4929245fd69262,sim-3dd46d92e92e571f29c5,validation
msg-f15d31e230255b930c3b,평생 안 해 보던 음식 만들기를 백주부님 덕분에 관심을가지게 되었습니다.,평생 안 해 보던 음식 만들기를 백주부님 덕분에 관심을가지게 되었습니다.,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-ec506a91c3f79f05f2fe,sim-1e2c2c07d780a6e68944,train
msg-2e31788827bae89531ad,트럼프가 대통령이라서 이제 미국은 중국처럼 자기네 말 안들으면 대놓고 보복할 수 있는 나라가 되었다.,트럼프가 대통령이라서 이제 미국은 중국처럼 자기네 말 안들으면 대놓고 보복할 수 있는 나라가 되었다.,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-db3204e2a449ed4c8c51,sim-9101a0ddbf7c1a64d6de,train
msg-12baaae168d9e81cdc27,찬유 다운받아 보다가 갑자기 뽐뿌가;;,찬유 다운받아 보다가 갑자기 뽐뿌가;;,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-0bbbee8a56148b79b0d8,sim-6af86f89b1877205401a,validation
msg-2a427afd9dd82c20c621,지하철역을 공사할때 미리 만들어 놓는것도 잘못이냐?,지하철역을 공사할때 미리 만들어 놓는것도 잘못이냐?,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-ef76d369dc626774b064,sim-431d8ffd33b6ecb9c5c5,validation
msg-ed9be80571ac6278e60b,우월한 백인 형님들 백인 누님들 똥송합니다 ㅜㅜ,우월한 백인 형님들 백인 누님들 똥송합니다 ᅮᅮ,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-0bba1b3a19459e931339,sim-fe519e34aeb58d26da07,validation
msg-9062212e8448c3bf869c,조미료를 쓰는것도 아닌데 진짜 맛있어요,조미료를 쓰는것도 아닌데 진짜 맛있어요,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-d2a2e662006908b3420b,sim-b4fb6bf227bff061cdd1,train
msg-5fa1d76d7434ce35f3c1,내일 일 갈 생각하니 우울해요.힘내셔야 돼요! 아자 아자! 감사해요!,내일 일 갈 생각하니 우울해요.힘내셔야 돼요! 아자 아자! 감사해요!,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-1bbcb819bb9e8fbcc9a5,sim-f220fa386738a0b692e1,train
msg-47524bf3cb6055f3cb2d,여자들 병영체험 하는거랑 비슷한거지 뭐,여자들 병영체험 하는거랑 비슷한거지 뭐,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-802f0ed795063bfcd2c6,sim-ef5816bf6292ab663c66,train
msg-4c18b702131b8eb93628,좀 성능 좋은걸루 사고싶네요ㅜ0,좀 성능 좋은걸루 사고싶네요ᅮ0,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-4ff30a72afa1036f2262,sim-39b40d9dd43dbe1343ff,test
msg-f6cce1bd49ee537acb92,이번대선은 무조건 노무현대통령 후계자 문재인이다.,이번대선은 무조건 노무현대통령 후계자 문재인이다.,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-31555a5b173b68042d73,sim-9c0e27d82d257482169e,train
msg-e3184dd0cdf8f0b6887f,"[아시아경제 이정윤 기자] 배달의민족 라이더들이 픽업거리에 대한 할증 도입과 함께 기본배달료 지방차별을 중단을 촉구했다. 
 
23일 오후 서울 송파구 배달의민족 본사 앞에 모인 민주노총 서비스일반노조 배달플랫폼지부는 ""현재는 공짜 노동을 하고 있는 픽업 거리에 대한 할증을 도입하고 지방에 적용하는 기본배달료, 지역별 거리할증 등의 차별을 중단하라""고 ..","[아시아경제 이정윤 기자] 배달의민족 라이더들이 픽업거리에 대한 할증 도입과 함께 기본배달료 지방차별을 중단을 촉구했다. 23일 오후 서울 송파구 배달의민족 본사 앞에 모인 민주노총 서비스일반노조 배달플랫폼지부는 ""현재는 공짜 노동을 하고 있는 픽업 거리에 대한 할증을 도입하고 지방에 적용하는 기본배달료, 지역별 거리할증 등의 차별을 중단하라""고 ..",normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-35daae70a952a0b962bf,sim-d0922f48c49a50ec3ca4,validation
