message_id,split,label,target,has_url,text_utf8_bytes,text_normalized
msg-3af822cc7a260fdb3abb,train,normal,0,0,52,날씨 어플에는 흐림이라고 하는데.....??
msg-68577e08c1ebb273b164,validation,normal,0,0,90,소포보내면 안에서 선임들이 뺏어먹는다는데 정말 다먹어요?ᅲᅲᅲ
msg-d4db1dd902122b8be1a7,train,normal,0,0,51,박한이가 명단에 있었을까가 궁금하다
msg-1bb5880eab955a236841,train,normal,0,0,101,남친이 요새 저한테 소홀해진거같은데솔직하게 말하니까 그런게 아니래요..
msg-861891d8856d55cad6b7,train,normal,0,0,436,"""여기에 없으면 다른 곳에도 없다."" 23일 서울 송파구에 위치한 롯데마트 잠실점이 '제타플렉스'로 리뉴얼해 문을 열었다. 제타플렉스는 '10의 21제곱'을 의미하는 그리스 문자 '제타(zetta)'와 결합된 공간을 뜻하는 '플렉스(plex)'의 합성어로 '소비자에게 많은 서비스와 경험을 제공할 수 있는 공간'이라는 의미를 담았다. 제타플렉스.."
msg-09496bc75221d43111bb,validation,normal,0,0,137,많이 힘드셨을텐데 꾹 참으시고이렇게 즐거운 하루를 보내게해주셔서 정말 감사 또 감사드립니다!!(아!
msg-8f469cba4ed6fdd4763e,train,normal,0,0,51,오늘 비와서 좀 전체적으로 힘들었음..
msg-45ad969acfd891009a2c,train,normal,0,0,272,동네 마실은 편한 게 최고죠.편해요. 슬리퍼 질질 끌고 나왔어요.저도 반팔 반바지에 샌들 신고 컵라면이랑 만두 사서 들어가고 있네요.저는 김밥 먹어요.아. 사진 자세히 보니 상당히 섹시한 사진이었군요.
msg-7f4946a3cc9868cc64ed,train,normal,0,0,64,독일에서 도피 돕는 인간들 실명 얼굴 공개해라!
msg-07e7c1ee126e3466e71b,train,normal,0,0,67,혹시 살빠지면 튼살의 흔적이 좀 줄어들긴 하나요?
msg-39e14c3d8f0be4954187,train,normal,0,0,109,그리고 미국 대통령이 다른나라 대통령들처럼 권력이 생각보다 크지는 않아요.....
msg-f495be667a9cb9e9e9ae,train,normal,0,0,49,생명을 함부로 먹는게 아무렇지 않냐
msg-175aa7281df8ed4f5c7e,test,normal,0,0,118,박사모나 물타기 하려는것들 마지막 발악이려니 하고 널을 뛰거나 말거나 관심주지 말자
msg-91319828a4d7c9531578,train,normal,0,0,68,지금도그렇게큰편은아닌데 더 작아지면어쩌죠ᅮᅮ
msg-c39c222f656b8f331e1e,train,normal,0,0,96,행여 대기업을 다니고 있는 상황에서 공기업으로 이동하는게 맞을까요..
msg-25542417e9ce37a92918,test,normal,0,0,100,법알못인데 계속 헌재 답변서 재출 안하고 출석 안하면 어떻게 되는거예요?
msg-64f8d258f133a794c3cf,train,normal,0,0,68,기자는 제법이라는 단어를 제법 많이 쓰는 것 같다.
msg-7a21c0220908bae7b50a,train,normal,0,0,99,이십대중반임애 갖으려고 일도 그만뒀는데 안생기니까 겁나 초조해지뮤ᅲ
msg-8bfbb64351dd1dcd233e,validation,normal,0,0,44,설현 기획사에서 넘 밀어주는듯..
msg-710a2738e4dcc863b30e,test,normal,0,0,57,저런것은 앞으로 비향개 못타게 해야한다..
msg-17aa98508114454bd35b,test,normal,0,0,64,최고 어제 가요대전 무대 잘 봤습니다 진짜 최고
msg-813e5e3ed0d6f4d7a121,train,normal,0,0,82,호흡기 관리는 도대체 어떻게 하면 되나요? 숨을 쉬지 말까요?
msg-ae413bd929e1e5262c2c,train,normal,0,0,79,에이 날도 더운데 여친이랑 시원한 모텔이나 가야겠다 ᄒᄒ
msg-1472cc510b4bf8c8b74b,test,normal,0,0,62,맞추시는분께는 10만원상당의 상품권드림 'ᄆ'0
msg-afb1c9386d6bce9b926e,train,normal,0,0,56,다 환수해라 닥은 살처분하고 그게 답이다
msg-105b6251c4e44a13e9ac,train,normal,0,0,52,닭발빠는 박사모들 닭똥집도 빨아라 ᄏ
msg-670c94bd956714bc6346,test,normal,0,0,48,대신 삼성은 부품을 팔아서 이득을..
msg-9116e8ffd19437c974e4,train,normal,0,0,46,원래 둘째날은 빨간색이나오는데..
msg-46db5313fec840ed4fd8,train,normal,0,0,79,이건 거짓말 거의 실시간으로 검색어 없어지는것 몇번 확인
msg-82b5e49c1d3cb7593332,validation,normal,0,0,54,남지현은 얼굴부터 몸매 전체가 다 이쁨.
msg-47534e3d3e0d122d8f2f,train,normal,0,0,53,같은빵인데 다른칼로리표기 황당하네요
msg-0e1ba9c7f3af0d25d12c,train,normal,0,0,98,시위 참여한 사람인데 진짜 우리 국민들이 한마음이라는 생각이 들었어요
msg-533ca1177e0b48a04b5f,train,normal,0,0,56,일하는 사람이 여기에 글올리는게 가능해?
msg-1debb00d34ed723a7baf,train,normal,0,0,65,모른다 기억안난다 라고 하면 다 무죄인 세상~~~~~
msg-5729f6634deb8c4681bf,validation,normal,0,0,90,전 여자친구한테 많이 매달려봤고 잡아봤지만 정말 확고 하더군요..
msg-ded23ad1b9fef37e66e3,train,normal,0,0,48,이제 지적질하기도 힘들다 기빨렸어
msg-24676715ad8537c246f5,train,normal,0,0,70,"나는 개가 못생겨서 30일 키우고 보신탕해먹었는데.,/"
msg-33b1141b3347751293a4,validation,normal,0,0,70,발치몽 노래에 왜 더럽게 에일리랑 은지가 참여를 ᅮ
msg-e3406a2a6d43325f3dfa,train,normal,0,0,61,어리지도 많지도 않은 애매한 나이인것같아요
msg-6d2f39d07d8326be7192,train,normal,0,0,65,우오아아아아ᅡ톡됨!!ᄏᄏ이거따라하지마세욬ᄏ
msg-1469131ff5ef341dabc2,train,normal,0,0,76,ᄏᄏᄏᄏᄏ미치겠다 의무과장 머리 굴리는거좀봐 ᄏᄏᄐ
msg-0b8d47e4efe1996224eb,train,normal,0,0,501,늦은 주말 오후 우래옥에서 불고기 2인분에 소주 마시다가 냉면 먹고 있으면 왠지 성공한 어른의 느낌이 나요.제가 우래옥 비빔냉면 맛있다는 이야기는 전에도 여러 번 했었죠. 저보고 서울에서 제일 맛있는 비빔냉면 꼽으라고 하면 단연 우래옥요. 개운한 매운맛이에요. 우래옥 불고기엔 냉면 사리를 넣어 드셔보세요.불고기에 메밀면 사리 맛있죠! 1인 1냉면을 위해 포기했어요.
msg-2a53b1968a556895696c,test,normal,0,0,484,"향수를 불러 일으키는 장난감부터, 따뜻한 연말 감성을 담은 홀리데이 컬렉션까지. 크리스마스 시즌 아이템들로 올 한해 수고했다는 인사를 건네보자. 가족들과 보내든, 연인이나 친구와 보내든, 혼자 보내든 누구에게나 즐거움을 주는 제품들이다. ▶홀리데이 투고 홈파티팩 붐비는 외부보다는 오붓한 홈파티를 계획하고 있다면? 가장 신경이 쓰이는 건 역시 음식.."
msg-77c97aca73cffd58220e,test,normal,0,0,478,"지난해 프랜차이즈 점포는 늘었지만 코로나19 영향으로 매출도 종사자도 모두 감소했다. 자영업 창업의 바로미터인 프랜차이즈 종사자가 줄어든 것은 관련 통계 작성 이후 처음이다. 경기 악화에도 점포는 늘어나 경쟁이 가열되며 점포당 연 매출은 한 해 사이 3,100만 원 이상 감소했다. 매출 감소는 바로 고용 감소로 이어졌다. 1인 프랜차이즈가 증가하고 키오.."
msg-e0d8b7ec2fb70b30a0a0,train,normal,0,0,92,그냥ᄌ국내법 보다는 독일에서 처벌받는것이 더무거운처벌이 나을듯
msg-640e79e69852f724afdc,train,normal,0,0,466,"전남도는 23일 “경북도와 공동으로 지역의 아름다운 관광지를 소개하는 ‘전남-경북 합동 관광사진 전시회’를 2022년 1월7일까지 양 기관을 순회하며 개최한다”고 밝혔다. 전남도는 경북도와 상생 교류 협력 차원에서 관광 부서 간 2015년 7월부터 팀장급 인사교류, 관광정보 교류 및 홍보책자 상호 배부 등 다양한 교류 협력 사업을 추진하고 있다. 전.."
msg-c6f0ffd96b462fcb76cf,train,normal,0,0,114,옛 소련이였던 러시아가 쓰다버린 저 고철덩어리로 미국에게 까분다....... ᄏᄏᄏᄏᄏ
msg-ed5f87a6556f7da17cd3,train,normal,0,0,72,기사 완전 구리네울아들 모리 안크도 공부만 잘하는데
msg-14f11efe4323be9b98f7,test,normal,0,0,56,요즘 십대들 정치에 관심잇고 좀 이상한듯
msg-11198ade9ce75d44477e,train,normal,0,0,96,시상식 3대기획사 찬치인데 올해 yg에 부재 방탄이 좋은기회를 받았네요.
msg-9ced80d36696f2c06f2e,train,normal,0,0,60,두가지 방향으로 얘기해주셔서도 고맙구요...
msg-46ec38fb8fdb3f4cd9ff,validation,normal,0,0,47,알아주니 다행이다 이청용 화이팅!!
msg-7af89e829fe9344e4eff,train,normal,0,0,53,정유라 잡아다가족치면 해답나온다니깐
msg-2519d615a563d9185f54,test,normal,0,0,53,정준영 방송계에서 영구퇴출시켜야된다
msg-1ab1d4f191852c276c5d,train,normal,0,0,451,"[kbs 청주] [앵커] 코로나19 장기화 속에서 내일, 두 번째 성탄절을 맞습니다. 지난 주말부터 사회적 거리두기가 강화돼 하루 100명이 넘던 확산세는 소폭 감소했지만 오늘도 충북에서 70명의 신규 확진자가 발생하는 등 불안감은 계속되고 있습니다. 이에 방역당국은 이번 성탄절이 코로나19 재확산의 계기가 되지 않도록 방역을 한층 강화하고.."
msg-62f3e019f70dbc62fbb8,train,normal,0,0,60,27개월아이가 말을 저렇게 할수가 잇나 ? 와우
msg-7b04fe0e770131f2189f,validation,normal,0,0,450,에어프라이어 커피머신 수입 증가 에어프라이어와 커피머신 등 가전 수입이 해마다 늘어나는 등 식당이나 카페 대신 집에서 요리를 만들거나 커피를 내리는 문화가 확산되고 있다. 식품의약품안전처는 2015년~2021년 기간 동안 식품 등 수입현황을 분석한 결과 '음식 취향의 다양화ᆞ세분화'라는 식생활 변화 경향이 나타났다고28일 밝혔다. ..
msg-a92b79d686f0f1607161,train,normal,0,0,115,진짜 할거없는놈들은 참여라도하자 부끄럽디않냐 이역만리 타지에서도 저렇게 하는데
msg-b3a8caa6f7e473847011,train,normal,0,0,469,"연말 식음료 업계가 '홈파티족' 잡기에 분주하다. 최근 코로나 확진자가 다시 급증하고 거리두기가 강화되면서, 올해도 외식보다는 집에서 연말을 보내려는 이들이 늘고 있기 때문이다. 통계에서도 드러난다. 지난 13일 잡코리아가 직장인 1507명을 대상으로 올해 연말 송년회 계획을 조사한 결과, 5명 중 1명이 코로나 재확산으로 인해 송년회를 취소한 것.."
msg-f214c9f4aff4fd5715f6,train,normal,0,0,68,"알바하면서 삼각김밥,우유등을 본적이 없어요 ᄏᄏ"
msg-98720ddc3f83d81af905,train,normal,0,0,77,은지원이 말하는 좀비게임 대체 뭐길래 ᄏᄏᄏᄏᄏ핵궁금
msg-e7b4b8efa5f202803088,train,normal,0,0,51,곰신님들판 읽다가 궁금해서 그런데요
msg-4f1b7c834be96874d1d5,test,normal,0,0,81,우리도 다음 문체부 장관을 연아로 뽑으면 미녀 장관 생긴다.
msg-d27fd340b68b8d37b4d2,train,normal,0,0,1147,"내가 왜 한복을 입겠다고 했을까요? 찾기 힘드네요.류현 님! 혹시 연남동은 머세요? 저 일하는 곳 근처에 개량한복 파는 곳이 새로 생긴 것 같은데 언뜻 보기에 예뻐서요! 연남동이요? 혹시 어느 역 쪽이에요? 홍대입구역에서 조금만 걸어가면 돼요! 아, 홍대역이에요? 한복은 빌리는게 아니고 판매하는 건가요? 자세히는 제가 안 봐 가지고 모르겠지만 대여하는 곳은 아닌 것 같았어요. 아, 혹시 가게 이름 뭔지 아세요? 아마 유현화 한복으로 알고 있습니다. 생각해 보니 도움이 되지 않는 정보들만 내뱉는군요. 죄송해요. 아니에요 로짐님. 찾아보니까 원래 삼청동에 있었는데 이번에 매장이 옮겨졌대요. 하루 대여는 여쭤봐야겠지만 대여도 가능한 것 같아요. 장소도 괜찮고 한복도 예쁜 것 같아요. 도움 주셔서 감사해요.다정하시군요. 미약하게 도움이 되었다고 하니 정말 다행이에요! 어제 출근하다 한복 집을 보니 문득 류현 님 생각이 나서 그저 내뱉은 거였어요."
msg-4299dec5b8b1e14ebbce,train,normal,0,0,169,"혼자서는 어느 결정도 내리지 못하고, 국민들의 세금으로 고산병 예방한다는 명목으로 어디에 썼는지 모르는 비아그라나 사는."
msg-19096027d206a114e4d3,test,normal,0,0,92,고구마랑 닭가슴살 매일 먹어야하는데 구입할곳을 못찾겠어서요ᅲᅲ
msg-607377854b3074d5ee99,train,normal,0,0,56,미래의선택.ost.잘 모르시는 분들 많은 듯..
msg-5bafde3cd035f8f65a4b,train,normal,0,0,460,"배우 이시언(본명 이보연 39)이 자신의 결혼식에서 박나래(36)가 부케를 받았을 당시, 박나래를 포함한 하객들이 노마스크였던 것에 대해 사과했다. 이시언은 26일 인스타그램에 “25일 저의 결혼식 부케 사진 촬영 당시 있었던 마스크 미착용과 관련해 사과 말씀을 드린다”며 말문을 열었다. 이시언은 “결혼식 전 과정에서 방역 수칙을 지켰으며, .."
msg-1ffb7f2c658e05a9c84b,train,normal,0,0,44,대성이 보고 싶다 꼭 시청해야지~
msg-3203ac44eb9e46726fcd,train,normal,0,0,48,무엇이던 그래서 이름이 중요합니다
msg-5dc8a2bd528cb7b25b0f,test,normal,0,0,53,이젠 듣보 ᄉᄁ들도 약 빠는 세상이군...
msg-9aa48ceb855e58c8317b,test,normal,0,0,809,"어제 손가락 찧어서 곧바로 시퍼렇게 멍이 들었는데 금이 가거나 그런 건 아니겠죠. 아직도 아프네요.혹시 부어올랐나요?네. 아직도 부어있어요.그럼 병원 가보셔야 할 거 같은데요. 저희 엄마도 문에 손가락 끝만 찧었는데 멍들고 부은 게 안 가라앉아서 병원 갔더니 뼈에 금 갔다고 한동안 깁스하고 다니셨어요.월요일에 바로 병원 가봐야겠어요.네. 조심하세요. 이게 무슨 일이에요. 손가락에 무리 안 가게 하세요. 혹시 모르니까요.뭐 무거운 거 들다가 잘못 내려놔서 제 손이 같이 찧었는데 심하게 찧었나 봐요. 공룡님 감사해요. 꼭 병원 가볼게요.아, 세상에 너무 아프시겠어요. 꼭 병원 열자마자 가세요.네."
msg-b98912b0fccc0edd03a5,train,normal,0,0,93,미치고 절때 해어지지 않을 마음이지만 일병정도되면....위기가오나요
msg-b70667a82fc549e67803,validation,normal,0,0,51,삼겹살 매니아에게희소식이 아니겠소?
msg-2afd4014dabd15ad658f,train,normal,0,0,45,저 조직은 어떻게 유지되는걸까...
msg-6ff5ced622861b0ff568,train,normal,0,0,57,이런걸보면 경제는일류인데 정치는 삼류다
msg-c34707c1cd707cd553cf,train,normal,0,0,55,백악관이나 들어가 살아 딴대로 가지말고
msg-de488c7b8b6de497c0b2,train,normal,0,0,64,이것들아! 차값 올리는 이유가 이것때문 이더냐?
msg-7b31c716f289c0dab3df,train,normal,0,0,449,"[kbs 전주] [앵커] 군산시가 '배달의 명수'의 배달 영역을 생활 필수품과 농산물 등으로 확대했습니다. 순창 발효미생물산업진흥원은 발효카페와 로컬푸드 판매점의 문을 열었습니다. 전북의 지역 소식, 한현철 기자가 전해드립니다. [리포트] 군산시 공공배달 앱인 '배달의 명수'가 배달 영역을 확대합니다. 군산슈퍼마켓협동조합과 손잡고.."
msg-66025cf8e2f81c6589d0,test,normal,0,0,90,"얼굴, 이름, 나이, 모텔 정보 다 공개하면 존나 웃기겠다잉~ᄏᄏᄏᄏ"
msg-225b7a9153851b012038,train,normal,0,0,72,이런 인간들 하고 동시대를 호흡한다는 것이 서글프다
msg-474c14eb4a8d17dfa0f1,validation,normal,0,0,92,청문회때 억울해 죽겠는 표정과 말투로 답변하더만..결국 거짓말쟁이
msg-e9f50ff18b0deea799aa,train,normal,0,0,472,k콘텐츠의 세계화로 넷플릭스가 승승장구하는 동안 지상파의 성적은 극명하게 엇갈린 한 해였다. 역사 왜곡과 과도한 ppl 논란도 있었지만 여성 서사가 드라마와 예능을 장악하는 긍정적인 변화도 있었다. sbs kbs 티빙 mnet 제공 넷플릭스 오리지널 시리즈인 ‘오징어 게임’과 ‘지옥’의 세계적 흥행으로 k콘텐츠가 크게 부각된 한 해였지만 그 안에서는 명..
msg-10a1d8b33a848f6596cd,train,normal,0,0,128,연아양이 세계 정상에 자리에 서는 날이 언젠가는 오리라 믿었지만이렇게 빠를 줄은 몰랐어요...
msg-b7e34e7f067de0f6e21b,train,normal,0,0,808,우나기동이에요.요즘 일본 우나기동 가격 진짜 심하더군요. 친구가 갔던 곳 3800엔이더라고요. 그래도 한국보단 싸잖아요. 질도 좋고요.그런가요? 나는 한국 장어구이가 더 좋아요. 가격은 기억이 안 나요. 얻어 먹은 적 밖에 없어서요. 근데 대만인가에서 다 잡아가서 아예 가격이 말도 안 되죠. 요즘 생선 가격 정말 미쳤다고 하더라고요. 나도 먹고 싶은데 너무 비싸요. 오늘 일본 너무 더워요. 한국도 덥나요? 난 징어구이가 아니라 우나기동이 먹고 싶어요! 한국 너무 더워요.나 너무 오랫동안 못 먹어서 그 차이를 잊은 것 같아요. 장난이 아니라 진짜로요. 슬프죠. 나도 자고 일어났더니 등에 땀이 강이더군요.
msg-f1bfbdc82199caf31661,train,normal,0,0,35,아 해보고시퍼................
msg-c343961af624cdbe25b2,test,normal,0,0,184,"조선족10명중 7-8명이 한국에 있고, 겁나 황당한 게 지내 필요에따라 한국인인척 겁나하는데 사실 중국인이라고 생각하고 한국 겁나 시러함"
msg-bfacd482271e9e2c45cf,train,normal,0,0,62,신랑과도 사이좋고 감정조절도할수잇을까요ᅲ
msg-5b0996f3689b4bc18ab1,train,normal,0,0,156,진실을 말하려는 증인의 입은 막고 변명에 급급이게 이 나라를 말아 먹은 매국노들의 모습이지이름도 하필이면..퉤퉤
msg-85942d0df95add353313,train,normal,0,0,55,극혐이다 진짜 광복절에 뭐하는 짓이냐ᅳ
msg-bb128e6cf7a4ec1f8211,validation,normal,0,0,48,응징의댓가가서민에게가서는안돼!!!
msg-f12a2b5196d5103a5e5c,train,normal,0,0,492,해마다 이 무렵이 되면 손톱 밑을 노랗게 물들이며 까먹었던 귤이 생각난다. 따뜻한 아랫목에 두툼한 이불을 덮고 누워 이가 시리도록 차가운 귤을 까먹으면서 느꼈던 행복감은 어떤 말로도 표현하기 어렵다. 가난한 살림이었지만 엄마는 가족들을 위한 비타민 보충용으로 한 상자의 귤은 사주셨던 걸로 기억이 된다. 지금은 흔한 과일이지만 그땐 모든 게 부족했던 시절..
msg-67e282b64867294c2af2,validation,normal,0,0,70,시리아 수비도 못뚫는데 월드컵에서 잘할수있을까...
msg-12caf320d385e4bfadc6,train,normal,0,0,72,lg 스마트폰을 보면 인터넷 대통령 문국현이 생각난다.
msg-2dbf2f60e0a9b58b53ee,train,normal,0,0,406,이란 안간다고 했을때 짤랏어야 했는데 ///개 싶으랄 슈빠 새끼들 쉴드때문에 휴ᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲᅲ
msg-61757985c28c50cf0eec,test,normal,0,0,114,저 기술이면 이미 멸종한 동물의 정자만 추출할 수 있으면 복원 할 수 있단거네...ᄃᄃ
msg-385de63363777d5c449c,validation,normal,0,0,41,순실이년 밑이나 빨아라...새캬
msg-383f97042ca6b0129236,train,normal,0,0,482,"비트코인도 그렇고 총량이 정해진 자원인데 이게 가격이 상승하는 이유를 모르겠네요. 일단 지난주 랜섬웨어로 대중의 관심이 다시 돌아왔고, 이 상황에서 트럼프 탄핵 위기로 안정 자산이 급등했어요. 여기에 22일인 비트코인 피자데이 한중일에서 비트코인 관련 사업 체결 등등 버블 끼기 딱 좋아요.비트코인이랑 유사한 놈들도 같이 뛰는 거 보니까 참 묘하네요."
msg-72be9e3f05846b84fc68,validation,normal,0,0,128,회사여건과 다 맘에 들고 열심히 일하려구하는데.상사때문에 정신상담받아봐야할까걱정합니다.
msg-8d7df26acf1fd070e265,test,normal,0,0,64,그 꼬라지 때문에 언제 한번 피똥쌀 줄 알았다...
msg-725f5eac9f977249dd93,validation,normal,0,0,77,이런기사 볼때마다 같은 인간으로서 그저 미안할 뿐이다..
msg-365b18387ea9a43a5a55,test,normal,0,0,42,여행사?it팀쪽도 업무가 많나요;
msg-88e6392628e352805b0a,train,normal,0,0,53,그래서 어떻게 해야할 지를 모르겠네요.
msg-88505fb309d92302e359,train,normal,0,0,48,무도에 나오는게 홍보겸 이었구나...
msg-2614b5f09432084193ba,test,normal,0,0,57,조선족 무시무시하네 니네나라로 돌아가라
msg-229c48e8fbb05dae0b63,train,normal,0,0,107,신기하다 지구 자전 멈춰도 살아남는게 아닐까.. 달이 조금씩 멀어지고 있다던데
msg-555d6185528191ad448b,validation,normal,0,0,47,이런것을 찍어준 국민이 바보. ᄏᄏ
msg-4d7e293e7fb7d025a511,train,normal,0,0,97,경영학 전공이라는데서 걸러야지. 자기 분야 아니면 함부러 말하지 마라.
msg-6da55cc773e2a3c63c87,validation,normal,0,0,502,"이거 맛있나요?저희 맥주 가게에서 파는 건데 8.5도에 에일 종류고, 15000원 정도에 수입 맥주 중에서 제일 비싸고 맛있대요.5천 원이던데요.네? 점장이 비싼 거라고 하던데요! 가격이 5천 원이라니 점장님한테 말해야겠어요.가게라서 그런 걸 수도 있어요. 보드카도 개인이 사면 싸니까요.저희 sns 올리면 그거 주고 있는데, 비싼 거라고 여태 말했는데 수정해야겠어요.비싸긴 하네요."
msg-cb9cedc8fd136c855644,train,normal,0,0,71,epl에 비하면 돈 엄청 쓴 것 같지도 않은데 엄청나네...
msg-4cccd2d1ce98e4a4e89a,train,normal,0,0,66,애플 광고하는것도아니고 사과마크좀 가리시지...
msg-4710b2e12ceeb3acbc83,validation,normal,0,0,50,정말이지 선수들의 기뻐했던 모습들..
msg-eaef1321d434653591e4,train,normal,0,0,62,(엑박 살돈 까진 있음;;)도와주세요 help me ᅲᅮ0
msg-a93ec66adf02cc5e68d6,test,normal,0,0,463,코로나19 이후 사회적 거리두기 강화로 어려움이 가중돼온 자영업자의 대출규모가 887조원에 달하는 것으로 나타났다. 코로나19 확산세 지속으로 영업환경이 나아지지 않으면서 채무상환능력은 악화될 것이라는 진단이 나왔다. 한국은행이 23일 발표한 '금융안정보고서(9월말 기준)'에 따르면 자영업자 대출규모는 887조5000억원으로 전년 동기 대비 14...
msg-caa4a25e52c70c6ef175,validation,normal,0,0,96,"기자님, 오바마 케어가 어떤건지 함께 써 주셨다면 좋았을것같습니다...."
msg-9f3de1f1177ad35f8a68,validation,normal,0,0,50,새누리당 6300원도 많은 임금 이라면서
msg-725d47074cdcd5dab644,train,normal,0,0,87,난 밤눈 어두우니께 뒤에 등 안달은 넘들은 알아서해라잉~ ᄏᄏᄏ
msg-768b7498cd53ce449db7,train,normal,0,0,55,그전에 니놈 먼저 찾아내 처형할듯 ᅳᅳ;;
msg-5764992a801d4c12f893,train,normal,0,0,49,손님없으니까 자기 옆에서 피래 ᄏᄏ
msg-1f49db9f1f3bd4f1d868,train,normal,0,0,52,우린 전투식량줬는데 저 정도면 괜찮지
msg-1cea917156f41f62e8a1,test,normal,0,0,158,북개입 믿는 미친-놈들... 광화문 촛불시위도 김정은이 뒤에서 조종한다고 떠들고 다녀보지 그래? 죽방한데 갈겨버리게
msg-8d6a754f67e7b3ff7015,train,normal,0,0,85,몇달전에 산후검사하여 자궁경부암 검사는 정상이라 나왔는데..
msg-f402afdcd1edb2589d35,train,normal,0,0,57,정신적 이상이 있다는 쇼?얘라이 더런 ᄂ아
msg-5ed4b586e45a122080e6,train,normal,0,0,66,대한민국 최고의 미녀를 차지한 정지훈을 존경해.
msg-8221a3595288e2e5126c,train,normal,0,0,56,딱히 알레르기도 없는데 왜이러는지 ᅲᅲ0
msg-857d499b67e1a7954cca,test,normal,0,0,72,2010 올림픽이 열릴 벤쿠버 경기장에선사대륙 첫 우승!!
msg-26b586fdc802ceecfc14,train,normal,0,0,283,전부터 맛이 궁금해서 사봤어요. 가격은 2천 원이에요.후기 좀 알려주세요.향신료 향 싫어하면 비추천해요. 국물에 향이 좀 나는데 맛은 괜찮아요. 난 먹을만했는데 동생은 맛있대요. 새우가 많아서요.네. 알겠어요.
msg-bc3883e1d467440fcc83,train,normal,0,0,472,"저축은행 대출 잔액이 100조 원 돌파를 눈앞에 두면서 대출 부실화 위험이 커지고 있다. 은행 등에 비해 상대적으로 신용도가 낮은 차주, 소상공인, 중소기업 등이 주로 이용하기 때문이다. 지금은 코로나19 극복을 위한 정부 정책자금이나 대출 만기 연장, 원리금 상환 유예 조치 등의 지원이 종료될 경우 금리 상승과 맞물려 도 소매업, 음식 숙박업 등 취약.."
msg-cd583b79fdd2b6cb5a11,test,normal,0,0,56,슈가보이덕분에 그나마 밥먹구 있습니다 .
msg-0a648157c659c878deb6,validation,normal,0,0,48,롯데 ᅲ 수사 어떻게 되가고 있어요?
msg-a85d0ea58fb44a53052c,train,normal,0,0,55,언젠가는 사람에게도 화가 미칠것 같아요
msg-9d58de74aeeb62da87df,train,normal,0,0,95,다 알고있지만 막상 제목에 라스트 들어가지니까 너무 먹먹해지네 ᅮᅮ
msg-6623ad8f7d0bfbb5afe3,train,normal,0,0,92,돈 없다고 해도 사장 너네들은 외제차 끌고 다닐꺼잖아요 ᄏᄏᄏᄏᄏ
msg-9ad59f6a50ce4c9259e8,train,normal,0,0,46,미국 이러다가 곧 뭔가 터질거같음
msg-df3bc56e83ddb59b15c7,train,normal,0,0,69,돈은 갑자기 생겼지만 거지근성은 못버린게 아닐까?
msg-b2fc89c1e63ce02ec629,train,normal,0,0,46,특검 국민이 응원합니다 힘내세요!
msg-f86a9d22c335b06d8e54,train,normal,0,0,64,지옥철 낑겨 죽을거 같은데 폰은 끝까지 하더라.
msg-b60ef100e31412093fdc,test,normal,0,0,50,스스로 짠 코드로 로봇을 움직였다고?
msg-f6bc3e63cf4b3b44a2f1,train,normal,0,0,38,앞모습만 보면 반응이 참 ...0
msg-716f1aeae37589c954fd,train,normal,0,0,58,불법조업안하면다해결되는데 뭐가불만이고
msg-ad2cf46a915c11ec3d26,train,normal,0,0,49,20대 손예진은 진짜 넘사벽이었는데..
msg-ca1ffbc9976b54ce2b98,train,normal,0,0,39,여성부 다음 먹퇴는 기상청...
msg-a6ba54cce95f649e4464,train,normal,0,0,49,응팔때 보검이를 알게돼서 넘나 기쁨
msg-9edeeb9a11d157a7230f,train,normal,0,0,106,다이어트는 대장세균 다 죽여서 오래먹으면 기냥 코크보다 더 안좋다고하던데..
msg-0fc3fd137d83a88ab708,test,normal,0,0,356,다이슨 청소기 저거 탐나긴 하네요. 얼마나 세길래 저러죠? 음.일단 디자인도 탐나네요. 같이 돈 반반해서 일년씩 쓸까요? 재작년에 사서 엄마 드렸어요. 어때요? 확실히 성능 괜찮은가요? 솔직히 모르겠어요. 성능에 비해 가격이 비싸요. 음. 비싼 게 제일 큰 문제로군요.
msg-3b2840168c1172aa76b0,train,normal,0,0,49,솔직히 가성비 아닌듯 품질저질임....
msg-1b7744a9b7ebdb296928,train,normal,0,0,134,"박사모 꼴통집단 분명 폭력, 과격시위 유발할거니까 넘어가지말고 반드시 잡아내서 역관광해야한다."
msg-7f3cf65dfa469ac117c6,train,normal,0,0,86,ᅮᅮ너의 빈자리는 김광현이 메꿔줄꺼야 하늘에서 응원해줘ᅮᅮ
